oid,timestamp,date,hour,x,y,vehicle_count,pedestrian_count,congestion_level,weather_condition,temperature,location,other_oid,other_class,other_x,other_y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw
oid_3900,2023-06-12 12:00:00,2023-06-12,12,43.31106419491193,6.015888995481033,11,0,high,cloudy,-0.07099380154036972,Location_3900,['oid_188'],['cyclist'],[13.473144605214438],[21.1185307358692],,,,,,
oid_3901,2023-06-12 13:00:00,2023-06-12,13,22.83632824438453,81.09566337967223,16,38,high,snowy,31.60220384472988,Location_3901,['oid_840'],['cyclist'],[84.92759378329853],[75.73963022585993],,,,,,
oid_3902,2023-06-12 14:00:00,2023-06-12,14,46.792668111747126,16.65330732043364,4,38,high,cloudy,1.62398391835573,Location_3902,"['oid_296', 'oid_792']","['cyclist', 'pedestrian']","[33.995949116803494, 77.46718624670645]","[73.04819830071058, 71.66224513347545]",,,,,,
oid_3903,2023-06-12 15:00:00,2023-06-12,15,35.484876747457825,78.61503178155247,10,39,medium,cloudy,28.95633406267949,Location_3903,"['oid_190', 'oid_226']","['pedestrian', 'cyclist']","[34.429836860353305, 29.803796150480455]","[78.6402474444189, 17.208650777977354]",,,,,,
oid_3904,2023-06-12 16:00:00,2023-06-12,16,25.941197379355472,77.80607849474008,11,24,medium,sunny,10.564145186354061,Location_3904,"['oid_731', 'oid_742', 'oid_150', 'oid_154']","['vehicle', 'pedestrian', 'vehicle', 'cyclist']","[17.31349549001584, 56.34857429165274, 41.15953440849363, 32.99130972877465]","[5.154460261818928, 59.29078582242797, 47.897034723625886, 67.85652578665619]",,,,,,
oid_3905,2023-06-12 17:00:00,2023-06-12,17,57.81558072692715,5.104449957699975,1,16,high,sunny,17.622328209219628,Location_3905,['oid_739'],['vehicle'],[93.92308631082193],[81.66704723044583],,,,,,
oid_3906,2023-06-12 18:00:00,2023-06-12,18,71.27152062138262,86.09993379138237,4,29,medium,snowy,9.706957811064257,Location_3906,"['oid_307', 'oid_62']","['cyclist', 'cyclist']","[74.54775068955524, 47.7583079118819]","[98.66877135146174, 98.60658354784255]",,,,,,
oid_3907,2023-06-12 19:00:00,2023-06-12,19,25.01755677893992,54.926731567720125,19,13,high,cloudy,24.8019221477128,Location_3907,"['oid_906', 'oid_682', 'oid_766']","['pedestrian', 'cyclist', 'pedestrian']","[79.25414097901704, 39.27478164054119, 71.77093481686674]","[67.67518825458619, 60.764252241354164, 23.538329179823524]",,,,,,
oid_3908,2023-06-12 20:00:00,2023-06-12,20,38.68501397977651,97.41006052175688,12,21,low,sunny,-6.583596416104545,Location_3908,"['oid_17', 'oid_64', 'oid_628', 'oid_432', 'oid_417']","['cyclist', 'cyclist', 'vehicle', 'pedestrian', 'cyclist']","[34.93555704426389, 99.74867490366422, 76.94795351138622, 14.740228507904241, 26.807328375710615]","[40.11132817537552, 87.30479414339109, 35.25442146413623, 51.82395592900851, 48.527971033638636]",,,,,,
oid_3909,2023-06-12 21:00:00,2023-06-12,21,69.05936300089589,88.1000175647096,5,3,low,snowy,32.52162751321853,Location_3909,"['oid_623', 'oid_541', 'oid_147', 'oid_480']","['cyclist', 'cyclist', 'pedestrian', 'pedestrian']","[11.465552191935213, 71.34301948053695, 66.63963114844897, 5.9230030407569245]","[41.335173884716255, 53.52081873578892, 5.328012844822593, 53.540602683597996]",,,,,,
oid_3910,2023-06-12 22:00:00,2023-06-12,22,78.75627555254118,5.38958279599454,18,46,low,sunny,27.6207227466888,Location_3910,"['oid_192', 'oid_734', 'oid_391', 'oid_138', 'oid_333']","['vehicle', 'vehicle', 'cyclist', 'vehicle', 'cyclist']","[43.70438064727491, 23.557561042092413, 53.78701276595469, 35.258876399469344, 28.50652611118457]","[55.992563161951914, 46.73728035304365, 78.83075219885465, 38.02980812500998, 90.84050866690617]",,,,,,
oid_3911,2023-06-12 23:00:00,2023-06-12,23,27.079318929826492,37.238368950339776,7,43,low,rainy,20.472830244962527,Location_3911,"['oid_857', 'oid_509']","['vehicle', 'cyclist']","[59.184421020525456, 13.726005188669166]","[23.82950573251763, 89.36622249683877]",,,,,,
oid_3912,2023-06-13 00:00:00,2023-06-13,0,48.304838419320276,5.912970185721978,9,46,high,cloudy,5.837740887079152,Location_3912,"['oid_285', 'oid_454', 'oid_317', 'oid_755', 'oid_942']","['pedestrian', 'vehicle', 'vehicle', 'vehicle', 'pedestrian']","[64.5909922440091, 30.009966576589274, 80.74154097828024, 95.87301076653793, 9.69575495026589]","[85.25708889720808, 80.16225686270069, 79.27036062125539, 77.89049391019671, 8.501798098292902]",,,,,,
oid_3913,2023-06-13 01:00:00,2023-06-13,1,26.45052615421829,66.53346894041691,5,49,low,sunny,-2.5061329455971766,Location_3913,['oid_500'],['vehicle'],[58.22461816425927],[17.866923815405865],,,,,,
oid_3914,2023-06-13 02:00:00,2023-06-13,2,39.24853219574577,37.295799306459756,13,44,high,snowy,11.784335105095419,Location_3914,"['oid_722', 'oid_322', 'oid_237', 'oid_28', 'oid_364']","['vehicle', 'pedestrian', 'vehicle', 'cyclist', 'pedestrian']","[9.406880524959405, 49.19649035074411, 2.1316620770064354, 4.97282690884584, 31.821919190300697]","[35.49177547811219, 2.9454297382461747, 3.5396287246683644, 50.653161764319776, 30.72793803673335]",,,,,,
oid_3915,2023-06-13 03:00:00,2023-06-13,3,25.646769703274497,69.4790721533004,6,15,high,snowy,34.36611396600299,Location_3915,"['oid_288', 'oid_486', 'oid_647', 'oid_522']","['cyclist', 'cyclist', 'cyclist', 'cyclist']","[23.705124984719017, 64.8234544587139, 32.30724290969349, 55.0860836036639]","[16.916760764569606, 93.201102713602, 94.39442577118527, 84.70276839429096]",,,,,,
oid_3916,2023-06-13 04:00:00,2023-06-13,4,71.12975382302997,57.50398908783318,14,26,medium,sunny,9.383626218294012,Location_3916,['oid_938'],['pedestrian'],[18.381577166954177],[93.48013097672654],,,,,,
oid_3917,2023-06-13 05:00:00,2023-06-13,5,43.35238132508569,82.67610453626287,8,48,high,sunny,29.568767551946266,Location_3917,"['oid_138', 'oid_390', 'oid_390', 'oid_381']","['vehicle', 'vehicle', 'vehicle', 'pedestrian']","[8.726713718407986, 35.20299646298145, 95.6763316557524, 46.88143612930972]","[11.317825878793663, 6.4210418152765625, 88.46439091364914, 3.4507718306629798]",,,,,,
oid_3918,2023-06-13 06:00:00,2023-06-13,6,13.930846696231702,95.21279592356068,2,28,high,sunny,29.035702551464894,Location_3918,"['oid_785', 'oid_847', 'oid_218', 'oid_171', 'oid_3']","['pedestrian', 'pedestrian', 'vehicle', 'pedestrian', 'pedestrian']","[46.57071052092224, 33.51927936800424, 30.985724684230142, 57.834266068650884, 97.98663691097198]","[71.90601404496542, 22.661411228242468, 24.159429193429705, 64.55527419611738, 1.7982419391288973]",,,,,,
oid_3919,2023-06-13 07:00:00,2023-06-13,7,95.54382129123593,43.37343835174769,8,36,high,cloudy,25.575310972897377,Location_3919,"['oid_970', 'oid_303', 'oid_725', 'oid_750']","['cyclist', 'cyclist', 'vehicle', 'vehicle']","[35.184014050596204, 48.296462988224306, 71.85776740214827, 2.380133723455835]","[99.60303515732576, 40.92408178008873, 17.333525232136026, 72.19147932619776]",,,,,,
oid_3920,2023-06-13 08:00:00,2023-06-13,8,52.43725197865472,43.59941217952723,14,35,medium,cloudy,-4.567815434164006,Location_3920,"['oid_237', 'oid_561']","['pedestrian', 'pedestrian']","[60.55700290867498, 36.4791413584326]","[45.37912556876547, 12.067529677801103]",,,,,,
oid_3921,2023-06-13 09:00:00,2023-06-13,9,62.41486905129223,5.721575807774237,4,34,high,cloudy,2.6164995074768918,Location_3921,"['oid_17', 'oid_625', 'oid_120', 'oid_481', 'oid_908']","['vehicle', 'vehicle', 'vehicle', 'cyclist', 'cyclist']","[32.52445687001044, 50.459171801655124, 77.86024273767768, 14.387625828652983, 54.00686880284653]","[10.860260098272844, 75.35057467885066, 91.9337211400818, 73.57594415776177, 36.36257495613889]",,,,,,
oid_3922,2023-06-13 10:00:00,2023-06-13,10,13.387178869917681,19.386352098471505,5,4,medium,snowy,15.640616622475061,Location_3922,"['oid_481', 'oid_815', 'oid_541']","['cyclist', 'cyclist', 'cyclist']","[48.88271654191085, 85.31453523779975, 80.6825879503065]","[28.301268512501608, 72.23972774138984, 23.473122795707724]",,,,,,
oid_3923,2023-06-13 11:00:00,2023-06-13,11,83.85482506136454,33.04610512358014,11,32,high,rainy,7.866637823285355,Location_3923,"['oid_293', 'oid_69', 'oid_906']","['vehicle', 'pedestrian', 'pedestrian']","[33.97636316647953, 60.97516955708383, 69.28084472194287]","[91.79453382471657, 18.068380517339023, 22.872579883811927]",,,,,,
oid_3924,2023-06-13 12:00:00,2023-06-13,12,98.27613186343142,6.247664272860565,4,48,high,sunny,16.20928202162553,Location_3924,"['oid_248', 'oid_579', 'oid_173', 'oid_24', 'oid_842']","['pedestrian', 'cyclist', 'pedestrian', 'pedestrian', 'cyclist']","[5.3660837158929, 28.777887394149616, 24.72779539786709, 39.92971105107098, 3.75886941007586]","[43.35743770724232, 94.55179983654082, 83.70715078341769, 66.00619449131268, 83.66687372418089]",,,,,,
oid_3925,2023-06-13 13:00:00,2023-06-13,13,88.1451557542721,19.895566858585134,9,49,medium,sunny,10.111076117596433,Location_3925,"['oid_141', 'oid_408', 'oid_822', 'oid_750', 'oid_555']","['cyclist', 'vehicle', 'pedestrian', 'pedestrian', 'pedestrian']","[4.600129098083993, 18.862014845713983, 77.08723413357558, 18.1421041952007, 62.1407255183421]","[43.12563907802173, 37.2577242646267, 19.31974748490465, 76.32144868036677, 73.31388113400266]",,,,,,
oid_3926,2023-06-13 14:00:00,2023-06-13,14,54.913679499054965,42.5343443889981,11,12,medium,sunny,21.805920122978232,Location_3926,"['oid_649', 'oid_968']","['cyclist', 'vehicle']","[89.92996220392554, 42.190544405594345]","[41.1550193450853, 39.89295075240853]",,,,,,
oid_3927,2023-06-13 15:00:00,2023-06-13,15,11.21720474398722,62.33517892912269,18,38,low,rainy,24.17031525522043,Location_3927,"['oid_824', 'oid_487', 'oid_646']","['pedestrian', 'cyclist', 'vehicle']","[44.42892029796328, 84.33086854961364, 2.509352736829429]","[14.739710761873226, 74.57628056527209, 27.148635853330628]",,,,,,
oid_3928,2023-06-13 16:00:00,2023-06-13,16,92.6438073859643,53.82962543911491,19,9,high,cloudy,1.2044316606183774,Location_3928,"['oid_227', 'oid_748', 'oid_220', 'oid_267']","['cyclist', 'vehicle', 'cyclist', 'vehicle']","[99.49545531175808, 40.43491222346488, 2.604747509218941, 3.5554607638582203]","[33.391388769549444, 14.816102417051136, 31.202677394665436, 0.3871851053479869]",,,,,,
oid_3929,2023-06-13 17:00:00,2023-06-13,17,50.113431000006635,32.05182646032151,19,35,medium,snowy,20.122769251603962,Location_3929,['oid_994'],['pedestrian'],[9.96219088261393],[38.865349389296334],,,,,,
oid_3930,2023-06-13 18:00:00,2023-06-13,18,92.07940618739424,48.10787978790736,11,2,medium,snowy,19.262014958345826,Location_3930,"['oid_51', 'oid_23']","['vehicle', 'vehicle']","[68.90567889206697, 1.221979679341978]","[26.520220068065438, 56.987399910682115]",,,,,,
oid_3931,2023-06-13 19:00:00,2023-06-13,19,19.861628327888447,16.984986626437305,14,45,high,sunny,7.562895485167612,Location_3931,"['oid_413', 'oid_860', 'oid_33', 'oid_986', 'oid_845']","['cyclist', 'pedestrian', 'cyclist', 'pedestrian', 'pedestrian']","[51.17030091356376, 81.96662934622962, 8.734696160124534, 56.680716642597574, 32.070649732003666]","[11.95506482782135, 81.40270923025858, 31.833522297757643, 78.04652248588818, 32.98179641665172]",,,,,,
oid_3932,2023-06-13 20:00:00,2023-06-13,20,40.17751332127673,90.03335722569771,18,26,high,cloudy,28.580564780303582,Location_3932,"['oid_452', 'oid_881', 'oid_632', 'oid_919', 'oid_29']","['pedestrian', 'cyclist', 'vehicle', 'pedestrian', 'pedestrian']","[86.71871979169975, 78.87155079933751, 10.544737752040378, 27.159215095450683, 77.30330616456231]","[78.72545431462784, 80.83875092612416, 37.2007132992467, 43.463740328004896, 31.38731938150593]",,,,,,
oid_3933,2023-06-13 21:00:00,2023-06-13,21,46.762402915428744,73.85909858822656,3,9,low,sunny,19.034623088970434,Location_3933,"['oid_709', 'oid_631', 'oid_707', 'oid_538']","['vehicle', 'pedestrian', 'cyclist', 'vehicle']","[19.59454572272582, 40.767227996013645, 75.03440686482006, 82.9939395235448]","[24.137621949538392, 93.77586414941723, 46.17209163465884, 30.722474232490192]",,,,,,
oid_3934,2023-06-13 22:00:00,2023-06-13,22,47.76274992071837,87.60344142056378,16,20,high,snowy,30.876273756831445,Location_3934,"['oid_608', 'oid_272', 'oid_893', 'oid_390', 'oid_425']","['vehicle', 'vehicle', 'cyclist', 'cyclist', 'vehicle']","[0.4984060518084199, 65.07092985229802, 54.074439470329104, 27.618743465427965, 98.14193494814096]","[53.84765329723956, 84.13953813686862, 5.924702603440979, 96.1891963916906, 8.007144115295095]",,,,,,
oid_3935,2023-06-13 23:00:00,2023-06-13,23,36.071105928953315,55.652885858087956,17,1,high,sunny,-5.128048389250698,Location_3935,"['oid_204', 'oid_577', 'oid_408', 'oid_583', 'oid_530']","['cyclist', 'vehicle', 'pedestrian', 'cyclist', 'cyclist']","[51.74122430568504, 77.50836466561084, 35.69956246275413, 43.40628618114596, 33.13673214650923]","[90.79811354445339, 21.043500128688663, 57.3787790528813, 98.84137995718122, 26.756981663622458]",,,,,,
oid_3936,2023-06-14 00:00:00,2023-06-14,0,51.25486543408435,21.193281835543708,6,42,medium,snowy,25.28926187559791,Location_3936,"['oid_761', 'oid_41']","['pedestrian', 'pedestrian']","[19.563881083171154, 36.43247545733273]","[92.6075454008348, 48.72160753399544]",,,,,,
oid_3937,2023-06-14 01:00:00,2023-06-14,1,78.36948632488584,61.70348974486666,15,33,high,sunny,-9.889698909182774,Location_3937,"['oid_163', 'oid_567', 'oid_983']","['vehicle', 'vehicle', 'vehicle']","[86.92863261469063, 56.56397041869381, 62.00279179910373]","[8.67056012166022, 75.15450668960548, 89.97332493216666]",,,,,,
oid_3938,2023-06-14 02:00:00,2023-06-14,2,9.211968309808604,78.26744250044595,8,44,high,sunny,16.38540318080686,Location_3938,['oid_445'],['pedestrian'],[89.283331975427],[37.07841966027979],,,,,,
oid_3939,2023-06-14 03:00:00,2023-06-14,3,61.74891971702314,70.77143117342433,9,10,medium,sunny,-4.968888028086188,Location_3939,['oid_392'],['pedestrian'],[77.84335876236274],[23.319225820115573],,,,,,
oid_3940,2023-06-14 04:00:00,2023-06-14,4,21.490181359821726,29.98290171778104,10,12,low,cloudy,33.447735124292194,Location_3940,['oid_993'],['pedestrian'],[78.72671157483917],[18.70384846813803],,,,,,
oid_3941,2023-06-14 05:00:00,2023-06-14,5,69.47351761962778,72.1049117408231,13,11,high,snowy,-0.8858137704143019,Location_3941,"['oid_881', 'oid_461', 'oid_108', 'oid_493', 'oid_547']","['cyclist', 'pedestrian', 'cyclist', 'pedestrian', 'pedestrian']","[44.43913549338793, 51.52692201213519, 53.32178715890671, 3.7186080915555753, 93.11904750047513]","[58.77029896228648, 17.740390195013422, 87.92937028349183, 0.22892860399171822, 25.722530267224297]",,,,,,
oid_3942,2023-06-14 06:00:00,2023-06-14,6,91.76131892145212,45.674825555026956,6,45,medium,sunny,25.691478970275206,Location_3942,"['oid_164', 'oid_552', 'oid_213', 'oid_583', 'oid_214']","['cyclist', 'pedestrian', 'vehicle', 'cyclist', 'cyclist']","[28.448574650353684, 1.5118648626671671, 21.733250083807842, 79.87572697972487, 87.38440051407385]","[39.96231312610601, 49.555866917155065, 98.9093004918114, 53.57925503427804, 22.93479795185943]",,,,,,
oid_3943,2023-06-14 07:00:00,2023-06-14,7,92.26232560790459,88.9924189383254,3,14,medium,sunny,31.07449555399461,Location_3943,"['oid_760', 'oid_309']","['pedestrian', 'cyclist']","[15.049621449989047, 93.05988785075627]","[43.474827984633855, 46.59744245579993]",,,,,,
oid_3944,2023-06-14 08:00:00,2023-06-14,8,74.8409128355385,1.0070884890004184,16,30,medium,sunny,2.5648394580202414,Location_3944,['oid_293'],['cyclist'],[9.246562094564636],[30.267859181291744],,,,,,
oid_3945,2023-06-14 09:00:00,2023-06-14,9,16.154795028486333,69.42203175199582,6,16,low,sunny,-2.196718845232068,Location_3945,"['oid_639', 'oid_323', 'oid_210', 'oid_255']","['pedestrian', 'pedestrian', 'vehicle', 'vehicle']","[81.63776430799102, 20.23271599310481, 44.058680842926535, 5.559397737541705]","[69.18229752549469, 19.642751620942445, 49.54987078217757, 29.848647682737585]",,,,,,
oid_3946,2023-06-14 10:00:00,2023-06-14,10,16.773050028137348,16.707755672427304,4,26,medium,sunny,20.954016728260374,Location_3946,"['oid_602', 'oid_760', 'oid_20']","['pedestrian', 'pedestrian', 'pedestrian']","[86.12850552129615, 71.90061472887606, 33.60699259244107]","[27.745613082187482, 71.89438768599868, 8.24651028401071]",,,,,,
oid_3947,2023-06-14 11:00:00,2023-06-14,11,7.768970301075095,5.180630470508607,9,39,low,sunny,-1.4663149103486557,Location_3947,['oid_171'],['vehicle'],[47.265057602574856],[27.467042000997775],,,,,,
oid_3948,2023-06-14 12:00:00,2023-06-14,12,61.198198894632824,29.08829125749943,8,25,medium,sunny,17.56241991804164,Location_3948,"['oid_797', 'oid_252', 'oid_383', 'oid_737']","['pedestrian', 'vehicle', 'cyclist', 'vehicle']","[43.98437479662909, 27.140271264228033, 29.051268836825482, 12.445075008716334]","[26.365247793871315, 16.935683221691523, 41.02440211367142, 98.75228124004033]",,,,,,
oid_3949,2023-06-14 13:00:00,2023-06-14,13,45.65654049600427,12.39895263419637,16,40,low,snowy,5.345654032842958,Location_3949,"['oid_651', 'oid_75', 'oid_107']","['cyclist', 'cyclist', 'pedestrian']","[89.84440529405074, 54.45356180559639, 3.1945895622104703]","[9.206603937538226, 57.98268191104058, 59.02105276118085]",,,,,,
oid_3950,2023-06-14 14:00:00,2023-06-14,14,22.114231932260697,14.404491456785228,15,43,medium,rainy,4.813074606051643,Location_3950,['oid_574'],['pedestrian'],[17.742526836866045],[4.673731922814173],,,,,,
oid_3951,2023-06-14 15:00:00,2023-06-14,15,12.911890969478957,36.888581992375805,15,15,high,sunny,-8.74976909157477,Location_3951,['oid_38'],['cyclist'],[97.02521883159967],[25.554722800796036],,,,,,
oid_3952,2023-06-14 16:00:00,2023-06-14,16,24.173793610257157,57.6024444850568,12,10,high,cloudy,-7.0767690298015085,Location_3952,['oid_140'],['cyclist'],[50.858530621452324],[84.45971748160939],,,,,,
oid_3953,2023-06-14 17:00:00,2023-06-14,17,52.80030332564385,58.265867020305606,18,22,high,cloudy,26.14145288315369,Location_3953,"['oid_358', 'oid_906', 'oid_846', 'oid_482']","['vehicle', 'cyclist', 'vehicle', 'pedestrian']","[4.166264006331333, 76.20141923344153, 24.62738716248547, 88.43706374357888]","[89.37255415369941, 73.39143455443592, 77.41748319855165, 9.348779524370432]",,,,,,
oid_3954,2023-06-14 18:00:00,2023-06-14,18,5.603842593992914,45.71278970634626,15,49,low,rainy,13.876689968613515,Location_3954,"['oid_239', 'oid_823']","['pedestrian', 'vehicle']","[25.426225371312793, 42.65218249666866]","[93.9105734632471, 49.027040441593094]",,,,,,
oid_3955,2023-06-14 19:00:00,2023-06-14,19,26.304892149293156,17.402336714981537,11,19,low,snowy,12.875884887785244,Location_3955,"['oid_809', 'oid_868']","['vehicle', 'cyclist']","[87.02506618133027, 24.95735571863569]","[23.347371124935755, 75.89670096289139]",,,,,,
oid_3956,2023-06-14 20:00:00,2023-06-14,20,12.994562845812252,66.57564756788457,3,41,medium,cloudy,-5.459130553108481,Location_3956,"['oid_914', 'oid_225', 'oid_138', 'oid_515', 'oid_593']","['vehicle', 'pedestrian', 'pedestrian', 'pedestrian', 'cyclist']","[96.97202141667957, 53.15611008762152, 19.3747870562651, 92.32778834332711, 69.66010788660361]","[69.91256830866499, 80.47243803423476, 54.5094403884429, 9.563152837849309, 69.1777018393409]",,,,,,
oid_3957,2023-06-14 21:00:00,2023-06-14,21,81.59316794492304,32.58600926798599,3,18,low,sunny,25.16959092751064,Location_3957,"['oid_891', 'oid_214', 'oid_407']","['cyclist', 'pedestrian', 'vehicle']","[79.20985276246059, 62.87389338689714, 51.08693531348991]","[71.36347434483825, 21.977123843360346, 54.72124459438916]",,,,,,
oid_3958,2023-06-14 22:00:00,2023-06-14,22,65.13720296342883,95.74598290360528,15,11,high,cloudy,2.59036669070006,Location_3958,"['oid_963', 'oid_788']","['vehicle', 'pedestrian']","[49.54045612506658, 83.49937480871068]","[47.0475041504457, 7.499553932226977]",,,,,,
oid_3959,2023-06-14 23:00:00,2023-06-14,23,54.532190574945936,1.7774284605530988,7,6,low,cloudy,10.144293124926985,Location_3959,"['oid_531', 'oid_427', 'oid_53', 'oid_607']","['cyclist', 'cyclist', 'vehicle', 'vehicle']","[25.82448733977303, 58.44473701732203, 38.16449166860806, 28.05939238464572]","[67.4592456068773, 43.677536316529086, 85.56586622768616, 84.11107671255513]",,,,,,
oid_3960,2023-06-15 00:00:00,2023-06-15,0,43.91335028702375,90.90699878768935,17,44,medium,rainy,-8.615197029431984,Location_3960,"['oid_730', 'oid_378', 'oid_116', 'oid_606', 'oid_421']","['pedestrian', 'pedestrian', 'cyclist', 'vehicle', 'pedestrian']","[37.616638799592714, 4.051896500749052, 92.808055062969, 99.88929395515986, 2.627782807372303]","[61.72979015815132, 55.19706533198136, 48.967839925711985, 38.42179168365324, 12.077312086591396]",,,,,,
oid_3961,2023-06-15 01:00:00,2023-06-15,1,19.752379464242498,82.33952174379931,17,12,high,snowy,-6.984666485989804,Location_3961,"['oid_975', 'oid_709', 'oid_265']","['pedestrian', 'vehicle', 'pedestrian']","[19.156391720561928, 22.987836097788538, 15.190834771058137]","[19.040084643441503, 26.623559443770795, 81.1717076512471]",,,,,,
oid_3962,2023-06-15 02:00:00,2023-06-15,2,56.292354543058806,64.70647829470211,16,14,low,snowy,19.460949714697737,Location_3962,"['oid_869', 'oid_302', 'oid_134']","['cyclist', 'cyclist', 'cyclist']","[46.662961095566466, 49.52087116391669, 2.440586692486091]","[52.86907315767218, 48.22240683129524, 52.632248221052556]",,,,,,
oid_3963,2023-06-15 03:00:00,2023-06-15,3,79.96232925336571,36.98273784220626,1,47,high,snowy,-4.270712512642888,Location_3963,"['oid_34', 'oid_358']","['pedestrian', 'pedestrian']","[81.62288565996532, 3.4063908588348957]","[95.44655723211439, 92.39276894147069]",,,,,,
oid_3964,2023-06-15 04:00:00,2023-06-15,4,82.11170243706484,52.95933687667576,17,40,medium,sunny,16.657056508125283,Location_3964,"['oid_354', 'oid_675', 'oid_576', 'oid_720', 'oid_127']","['cyclist', 'pedestrian', 'vehicle', 'cyclist', 'pedestrian']","[90.27989614058521, 30.917476155544254, 55.02488161842989, 16.431407518663942, 26.929761138727216]","[41.903491843025655, 22.41599793725715, 37.380612930162386, 38.77422175793407, 59.447404361473296]",,,,,,
oid_3965,2023-06-15 05:00:00,2023-06-15,5,44.18468851096572,88.35520616560095,8,9,high,rainy,16.013578496425183,Location_3965,"['oid_695', 'oid_877', 'oid_433', 'oid_654']","['cyclist', 'cyclist', 'pedestrian', 'vehicle']","[5.097145753054033, 80.52629305785504, 12.408503703682761, 35.70528363173327]","[73.65526613867267, 7.764453713429342, 15.342136502436809, 82.94156751769138]",,,,,,
oid_3966,2023-06-15 06:00:00,2023-06-15,6,45.90023457935387,73.0423112437722,16,39,medium,snowy,26.269005865623775,Location_3966,"['oid_214', 'oid_192', 'oid_26']","['pedestrian', 'vehicle', 'vehicle']","[57.92969131099072, 66.267730730526, 73.63394871108721]","[52.72537842523513, 80.69885848402166, 19.684150804549848]",,,,,,
oid_3967,2023-06-15 07:00:00,2023-06-15,7,27.05105009610771,18.475927551269102,9,37,high,sunny,2.163136080581843,Location_3967,['oid_226'],['pedestrian'],[75.32886842286739],[80.69928409480566],,,,,,
oid_3968,2023-06-15 08:00:00,2023-06-15,8,67.84487615108347,96.73446086056165,19,18,medium,rainy,33.34881048502737,Location_3968,"['oid_924', 'oid_908', 'oid_593', 'oid_144', 'oid_474']","['vehicle', 'vehicle', 'vehicle', 'vehicle', 'pedestrian']","[0.5203000470742292, 1.9008161195981588, 17.056953606404115, 17.464864976757422, 70.27959861783569]","[62.408169859961625, 91.66168288290453, 19.16334837539194, 90.7273340268209, 83.68028861704491]",,,,,,
oid_3969,2023-06-15 09:00:00,2023-06-15,9,40.11472268069633,16.25619775744278,0,17,high,rainy,3.704582632257079,Location_3969,"['oid_418', 'oid_987', 'oid_280']","['cyclist', 'cyclist', 'pedestrian']","[11.299348018640732, 3.352723633989829, 14.668994404226488]","[55.735756638574166, 32.75724818693545, 13.707731576199533]",,,,,,
oid_3970,2023-06-15 10:00:00,2023-06-15,10,29.48064078350069,94.10272990259341,8,21,medium,snowy,13.613441883584507,Location_3970,"['oid_899', 'oid_38', 'oid_97', 'oid_996', 'oid_197']","['vehicle', 'vehicle', 'vehicle', 'pedestrian', 'pedestrian']","[4.610486441749428, 70.58232008564961, 22.27915756954124, 77.9695077167221, 95.2480701309606]","[82.5145113100335, 83.5366990606526, 53.124214702266706, 77.9583487609364, 11.303689210863832]",,,,,,
oid_3971,2023-06-15 11:00:00,2023-06-15,11,67.6534311969904,11.495982525104044,11,34,high,sunny,34.42954302610799,Location_3971,"['oid_719', 'oid_418', 'oid_428', 'oid_17', 'oid_747']","['pedestrian', 'pedestrian', 'pedestrian', 'cyclist', 'cyclist']","[25.863365175308893, 46.531101464415016, 52.155749516873954, 26.639145091857564, 49.799042649306976]","[12.80649146838362, 62.76481813684616, 78.08655675868401, 85.78795359684523, 70.27168359468527]",,,,,,
oid_3972,2023-06-15 12:00:00,2023-06-15,12,51.395930798396236,80.41864885591673,13,23,low,rainy,5.976172170038401,Location_3972,"['oid_879', 'oid_466']","['pedestrian', 'cyclist']","[50.550436192466385, 10.023036672752085]","[90.53251507999394, 41.801217824683825]",,,,,,
oid_3973,2023-06-15 13:00:00,2023-06-15,13,73.42441864661394,45.17787936849732,18,5,low,rainy,17.610531874782975,Location_3973,"['oid_188', 'oid_444', 'oid_282', 'oid_435', 'oid_217']","['vehicle', 'cyclist', 'vehicle', 'vehicle', 'cyclist']","[33.673021631901776, 33.494049225325725, 28.49150809721487, 53.938289996921554, 78.1324900544185]","[3.2781786769970567, 45.98248555684699, 33.325014577046666, 9.207482305528913, 36.77165280080818]",,,,,,
oid_3974,2023-06-15 14:00:00,2023-06-15,14,8.42329503166015,64.86381897555337,5,14,low,sunny,25.22303509029542,Location_3974,['oid_689'],['pedestrian'],[87.54868970641877],[96.11547287791083],,,,,,
oid_3975,2023-06-15 15:00:00,2023-06-15,15,59.21089353286656,16.548542629391918,1,22,high,cloudy,18.06009991942719,Location_3975,['oid_184'],['vehicle'],[43.58827930280259],[37.93350200842508],,,,,,
oid_3976,2023-06-15 16:00:00,2023-06-15,16,72.87492176655263,41.42065555843416,17,30,low,snowy,19.365088247127197,Location_3976,"['oid_5', 'oid_707']","['cyclist', 'cyclist']","[59.050359485422334, 37.24578384903818]","[55.646905156781926, 81.20857689649603]",,,,,,
oid_3977,2023-06-15 17:00:00,2023-06-15,17,87.91439688789092,58.24836226908261,16,39,low,sunny,17.762992415829036,Location_3977,"['oid_148', 'oid_335', 'oid_873']","['pedestrian', 'vehicle', 'vehicle']","[56.00932642871309, 76.09833605271278, 69.7008935935032]","[32.330657715185474, 44.54887552385438, 46.05815864348103]",,,,,,
